county,town,office,party,candidate,votes
Strafford,Dover Ward 1,President,R,Trump and Pence,733
Strafford,Dover Ward 1,President,D,Clinton and Kaine,1863
Strafford,Dover Ward 1,President,G,Stein and Baraka,49
Strafford,Dover Ward 1,President,A.D.,De La Fuente and Steinberg,5
Strafford,Dover Ward 1,President,LIB,Johnson and weld,139
Strafford,Dover Ward 1,President,,Scatter,
Strafford,Dover Ward 2,President,R,Trump and Pence,856
Strafford,Dover Ward 2,President,D,Clinton and Kaine,1903
Strafford,Dover Ward 2,President,G,Stein and Baraka,43
Strafford,Dover Ward 2,President,A.D.,De La Fuente and Steinberg,1
Strafford,Dover Ward 2,President,LIB,Johnson and weld,144
Strafford,Dover Ward 2,President,,Scatter,
Strafford,Dover Ward 3,President,R,Trump and Pence,1298
Strafford,Dover Ward 3,President,D,Clinton and Kaine,1960
Strafford,Dover Ward 3,President,G,Stein and Baraka,29
Strafford,Dover Ward 3,President,A.D.,De La Fuente and Steinberg,6
Strafford,Dover Ward 3,President,LIB,Johnson and weld,139
Strafford,Dover Ward 3,President,,Scatter,
Strafford,Dover Ward 4,President,R,Trump and Pence,1152
Strafford,Dover Ward 4,President,D,Clinton and Kaine,1763
Strafford,Dover Ward 4,President,G,Stein and Baraka,22
Strafford,Dover Ward 4,President,A.D.,De La Fuente and Steinberg,2
Strafford,Dover Ward 4,President,LIB,Johnson and weld,153
Strafford,Dover Ward 4,President,,Scatter,
Strafford,Dover Ward 5,President,R,Trump and Pence,951
Strafford,Dover Ward 5,President,D,Clinton and Kaine,1381
Strafford,Dover Ward 5,President,G,Stein and Baraka,29
Strafford,Dover Ward 5,President,A.D.,De La Fuente and Steinberg,2
Strafford,Dover Ward 5,President,LIB,Johnson and weld,139
Strafford,Dover Ward 5,President,,Scatter,
Strafford,Dover Ward 6,President,R,Trump and Pence,1025
Strafford,Dover Ward 6,President,D,Clinton and Kaine,1248
Strafford,Dover Ward 6,President,G,Stein and Baraka,11
Strafford,Dover Ward 6,President,A.D.,De La Fuente and Steinberg,5
Strafford,Dover Ward 6,President,LIB,Johnson and weld,100
Strafford,Dover Ward 6,President,,Scatter,
Strafford,Durham,President,R,Trump and Pence,2450
Strafford,Durham,President,D,Clinton and Kaine,6501
Strafford,Durham,President,G,Stein and Baraka,119
Strafford,Durham,President,A.D.,De La Fuente and Steinberg,5
Strafford,Durham,President,LIB,Johnson and weld,455
Strafford,Durham,President,,Scatter,
Strafford,Farmington,President,R,Trump and Pence,1785
Strafford,Farmington,President,D,Clinton and Kaine,1127
Strafford,Farmington,President,G,Stein and Baraka,30
Strafford,Farmington,President,A.D.,De La Fuente and Steinberg,4
Strafford,Farmington,President,LIB,Johnson and weld,154
Strafford,Farmington,President,,Scatter,
Strafford,Lee,President,R,Trump and Pence,824
Strafford,Lee,President,D,Clinton and Kaine,1630
Strafford,Lee,President,G,Stein and Baraka,33
Strafford,Lee,President,A.D.,De La Fuente and Steinberg,5
Strafford,Lee,President,LIB,Johnson and weld,124
Strafford,Lee,President,,Scatter,
Strafford,Madbury,President,R,Trump and Pence,422
Strafford,Madbury,President,D,Clinton and Kaine,632
Strafford,Madbury,President,G,Stein and Baraka,10
Strafford,Madbury,President,A.D.,De La Fuente and Steinberg,0
Strafford,Madbury,President,LIB,Johnson and weld,67
Strafford,Madbury,President,,Scatter,
Strafford,Middleton,President,R,Trump and Pence,602
Strafford,Middleton,President,D,Clinton and Kaine,289
Strafford,Middleton,President,G,Stein and Baraka,5
Strafford,Middleton,President,A.D.,De La Fuente and Steinberg,2
Strafford,Middleton,President,LIB,Johnson and weld,24
Strafford,Middleton,President,,Scatter,
Strafford,Milton,President,R,Trump and Pence,1339
Strafford,Milton,President,D,Clinton and Kaine,847
Strafford,Milton,President,G,Stein and Baraka,20
Strafford,Milton,President,A.D.,De La Fuente and Steinberg,1
Strafford,Milton,President,LIB,Johnson and weld,94
Strafford,Milton,President,,Scatter,
Strafford,New Durham,President,R,Trump and Pence,981
Strafford,New Durham,President,D,Clinton and Kaine,578
Strafford,New Durham,President,G,Stein and Baraka,13
Strafford,New Durham,President,A.D.,De La Fuente and Steinberg,2
Strafford,New Durham,President,LIB,Johnson and weld,69
Strafford,New Durham,President,,Scatter,
Strafford,Rochester Ward 1,President,R,Trump and Pence,1407
Strafford,Rochester Ward 1,President,D,Clinton and Kaine,1071
Strafford,Rochester Ward 1,President,G,Stein and Baraka,21
Strafford,Rochester Ward 1,President,A.D.,De La Fuente and Steinberg,2
Strafford,Rochester Ward 1,President,LIB,Johnson and weld,134
Strafford,Rochester Ward 1,President,,Scatter,
Strafford,Rochester Ward 2,President,R,Trump and Pence,1425
Strafford,Rochester Ward 2,President,D,Clinton and Kaine,1150
Strafford,Rochester Ward 2,President,G,Stein and Baraka,15
Strafford,Rochester Ward 2,President,A.D.,De La Fuente and Steinberg,1
Strafford,Rochester Ward 2,President,LIB,Johnson and weld,147
Strafford,Rochester Ward 2,President,,Scatter,
Strafford,Rochester Ward 3,President,R,Trump and Pence,1370
Strafford,Rochester Ward 3,President,D,Clinton and Kaine,1017
Strafford,Rochester Ward 3,President,G,Stein and Baraka,27
Strafford,Rochester Ward 3,President,A.D.,De La Fuente and Steinberg,1
Strafford,Rochester Ward 3,President,LIB,Johnson and weld,131
Strafford,Rochester Ward 3,President,,Scatter,
Strafford,Rochester Ward 4,President,R,Trump and Pence,1190
Strafford,Rochester Ward 4,President,D,Clinton and Kaine,1048
Strafford,Rochester Ward 4,President,G,Stein and Baraka,25
Strafford,Rochester Ward 4,President,A.D.,De La Fuente and Steinberg,5
Strafford,Rochester Ward 4,President,LIB,Johnson and weld,103
Strafford,Rochester Ward 4,President,,Scatter,
Strafford,Rochester Ward 5,President,R,Trump and Pence,1388
Strafford,Rochester Ward 5,President,D,Clinton and Kaine,1034
Strafford,Rochester Ward 5,President,G,Stein and Baraka,13
Strafford,Rochester Ward 5,President,A.D.,De La Fuente and Steinberg,2
Strafford,Rochester Ward 5,President,LIB,Johnson and weld,117
Strafford,Rochester Ward 5,President,,Scatter,
Strafford,Rochester Ward 6,President,R,Trump and Pence,1009
Strafford,Rochester Ward 6,President,D,Clinton and Kaine,947
Strafford,Rochester Ward 6,President,G,Stein and Baraka,25
Strafford,Rochester Ward 6,President,A.D.,De La Fuente and Steinberg,0
Strafford,Rochester Ward 6,President,LIB,Johnson and weld,110
Strafford,Rochester Ward 6,President,,Scatter,
Strafford,Rollinsford,President,R,Trump and Pence,711
Strafford,Rollinsford,President,D,Clinton and Kaine,769
Strafford,Rollinsford,President,G,Stein and Baraka,18
Strafford,Rollinsford,President,A.D.,De La Fuente and Steinberg,1
Strafford,Rollinsford,President,LIB,Johnson and weld,83
Strafford,Rollinsford,President,,Scatter,
Strafford,Somersworth Ward 1,President,R,Trump and Pence,624
Strafford,Somersworth Ward 1,President,D,Clinton and Kaine,683
Strafford,Somersworth Ward 1,President,G,Stein and Baraka,11
Strafford,Somersworth Ward 1,President,A.D.,De La Fuente and Steinberg,3
Strafford,Somersworth Ward 1,President,LIB,Johnson and weld,67
Strafford,Somersworth Ward 1,President,,Scatter,
Strafford,Somersworth Ward 2,President,R,Trump and Pence,488
Strafford,Somersworth Ward 2,President,D,Clinton and Kaine,523
Strafford,Somersworth Ward 2,President,G,Stein and Baraka,16
Strafford,Somersworth Ward 2,President,A.D.,De La Fuente and Steinberg,0
Strafford,Somersworth Ward 2,President,LIB,Johnson and weld,34
Strafford,Somersworth Ward 2,President,,Scatter,
Strafford,Somersworth Ward 3,President,R,Trump and Pence,513
Strafford,Somersworth Ward 3,President,D,Clinton and Kaine,500
Strafford,Somersworth Ward 3,President,G,Stein and Baraka,7
Strafford,Somersworth Ward 3,President,A.D.,De La Fuente and Steinberg,0
Strafford,Somersworth Ward 3,President,LIB,Johnson and weld,45
Strafford,Somersworth Ward 3,President,,Scatter,
Strafford,Somersworth Ward 4,President,R,Trump and Pence,437
Strafford,Somersworth Ward 4,President,D,Clinton and Kaine,533
Strafford,Somersworth Ward 4,President,G,Stein and Baraka,10
Strafford,Somersworth Ward 4,President,A.D.,De La Fuente and Steinberg,1
Strafford,Somersworth Ward 4,President,LIB,Johnson and weld,38
Strafford,Somersworth Ward 4,President,,Scatter,
Strafford,Somersworth Ward 5,President,R,Trump and Pence,327
Strafford,Somersworth Ward 5,President,D,Clinton and Kaine,404
Strafford,Somersworth Ward 5,President,G,Stein and Baraka,15
Strafford,Somersworth Ward 5,President,A.D.,De La Fuente and Steinberg,1
Strafford,Somersworth Ward 5,President,LIB,Johnson and weld,32
Strafford,Somersworth Ward 5,President,,Scatter,
Strafford,Strafford,President,R,Trump and Pence,1296
Strafford,Strafford,President,D,Clinton and Kaine,1118
Strafford,Strafford,President,G,Stein and Baraka,13
Strafford,Strafford,President,A.D.,De La Fuente and Steinberg,1
Strafford,Strafford,President,LIB,Johnson and weld,107
Strafford,Strafford,President,,Scatter,
Strafford,TOTALS,President,R,Trump and Pence,29072
Strafford,TOTALS,President,D,Clinton and Kaine,34894
Strafford,TOTALS,President,G,Stein and Baraka,694
Strafford,TOTALS,President,A.D.,De La Fuente and Steinberg,62
Strafford,TOTALS,President,LIB,Johnson and weld,3258
Strafford,TOTALS,President,,Scatter,
Sullivan,Acworth,President,R,Trump and Pence,240
Sullivan,Acworth,President,D,Clinton and Kaine,274
Sullivan,Acworth,President,G,Stein and Baraka,17
Sullivan,Acworth,President,A.D.,De La Fuente and Steinberg,11
Sullivan,Acworth,President,LIB,Johnson and weld,10
Sullivan,Acworth,President,,Scatter,
Sullivan,Charlestown,President,R,Trump and Pence,1159
Sullivan,Charlestown,President,D,Clinton and Kaine,1041
Sullivan,Charlestown,President,G,Stein and Baraka,20
Sullivan,Charlestown,President,A.D.,De La Fuente and Steinberg,5
Sullivan,Charlestown,President,LIB,Johnson and weld,92
Sullivan,Charlestown,President,,Scatter,
Sullivan,Claremont Ward 1,President,R,Trump and Pence,715
Sullivan,Claremont Ward 1,President,D,Clinton and Kaine,716
Sullivan,Claremont Ward 1,President,G,Stein and Baraka,23
Sullivan,Claremont Ward 1,President,A.D.,De La Fuente and Steinberg,2
Sullivan,Claremont Ward 1,President,LIB,Johnson and weld,81
Sullivan,Claremont Ward 1,President,,Scatter,
Sullivan,Claremont Ward 2,President,R,Trump and Pence,1039
Sullivan,Claremont Ward 2,President,D,Clinton and Kaine,974
Sullivan,Claremont Ward 2,President,G,Stein and Baraka,28
Sullivan,Claremont Ward 2,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Claremont Ward 2,President,LIB,Johnson and weld,91
Sullivan,Claremont Ward 2,President,,Scatter,
Sullivan,Claremont Ward 3,President,R,Trump and Pence,926
Sullivan,Claremont Ward 3,President,D,Clinton and Kaine,839
Sullivan,Claremont Ward 3,President,G,Stein and Baraka,14
Sullivan,Claremont Ward 3,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Claremont Ward 3,President,LIB,Johnson and weld,64
Sullivan,Claremont Ward 3,President,,Scatter,
Sullivan,Cornish,President,R,Trump and Pence,400
Sullivan,Cornish,President,D,Clinton and Kaine,570
Sullivan,Cornish,President,G,Stein and Baraka,7
Sullivan,Cornish,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Cornish,President,LIB,Johnson and weld,35
Sullivan,Cornish,President,,Scatter,
Sullivan,Croydon,President,R,Trump and Pence,271
Sullivan,Croydon,President,D,Clinton and Kaine,126
Sullivan,Croydon,President,G,Stein and Baraka,4
Sullivan,Croydon,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Croydon,President,LIB,Johnson and weld,19
Sullivan,Croydon,President,,Scatter,
Sullivan,Goshen,President,R,Trump and Pence,260
Sullivan,Goshen,President,D,Clinton and Kaine,153
Sullivan,Goshen,President,G,Stein and Baraka,8
Sullivan,Goshen,President,A.D.,De La Fuente and Steinberg,1
Sullivan,Goshen,President,LIB,Johnson and weld,16
Sullivan,Goshen,President,,Scatter,
Sullivan,Grantham,President,R,Trump and Pence,699
Sullivan,Grantham,President,D,Clinton and Kaine,1265
Sullivan,Grantham,President,G,Stein and Baraka,16
Sullivan,Grantham,President,A.D.,De La Fuente and Steinberg,2
Sullivan,Grantham,President,LIB,Johnson and weld,54
Sullivan,Grantham,President,,Scatter,
Sullivan,Langdon,President,R,Trump and Pence,197
Sullivan,Langdon,President,D,Clinton and Kaine,184
Sullivan,Langdon,President,G,Stein and Baraka,1
Sullivan,Langdon,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Langdon,President,LIB,Johnson and weld,8
Sullivan,Langdon,President,,Scatter,
Sullivan,Lempster,President,R,Trump and Pence,428
Sullivan,Lempster,President,D,Clinton and Kaine,226
Sullivan,Lempster,President,G,Stein and Baraka,10
Sullivan,Lempster,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Lempster,President,LIB,Johnson and weld,16
Sullivan,Lempster,President,,Scatter,
Sullivan,Newport,President,R,Trump and Pence,1665
Sullivan,Newport,President,D,Clinton and Kaine,1085
Sullivan,Newport,President,G,Stein and Baraka,25
Sullivan,Newport,President,A.D.,De La Fuente and Steinberg,4
Sullivan,Newport,President,LIB,Johnson and weld,125
Sullivan,Newport,President,,Scatter,
Sullivan,Plainfield,President,R,Trump and Pence,458
Sullivan,Plainfield,President,D,Clinton and Kaine,957
Sullivan,Plainfield,President,G,Stein and Baraka,12
Sullivan,Plainfield,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Plainfield,President,LIB,Johnson and weld,61
Sullivan,Plainfield,President,,Scatter,
Sullivan,Springfield,President,R,Trump and Pence,422
Sullivan,Springfield,President,D,Clinton and Kaine,344
Sullivan,Springfield,President,G,Stein and Baraka,7
Sullivan,Springfield,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Springfield,President,LIB,Johnson and weld,44
Sullivan,Springfield,President,,Scatter,
Sullivan,Sunapee,President,R,Trump and Pence,1044
Sullivan,Sunapee,President,D,Clinton and Kaine,928
Sullivan,Sunapee,President,G,Stein and Baraka,23
Sullivan,Sunapee,President,A.D.,De La Fuente and Steinberg,2
Sullivan,Sunapee,President,LIB,Johnson and weld,83
Sullivan,Sunapee,President,,Scatter,
Sullivan,Unity,President,R,Trump and Pence,473
Sullivan,Unity,President,D,Clinton and Kaine,281
Sullivan,Unity,President,G,Stein and Baraka,13
Sullivan,Unity,President,A.D.,De La Fuente and Steinberg,1
Sullivan,Unity,President,LIB,Johnson and weld,29
Sullivan,Unity,President,,Scatter,
Sullivan,Washington,President,R,Trump and Pence,400
Sullivan,Washington,President,D,Clinton and Kaine,247
Sullivan,Washington,President,G,Stein and Baraka,10
Sullivan,Washington,President,A.D.,De La Fuente and Steinberg,0
Sullivan,Washington,President,LIB,Johnson and weld,29
Sullivan,Washington,President,,Scatter,
Sullivan,TOTALS,President,R,Trump and Pence,10796
Sullivan,TOTALS,President,D,Clinton and Kaine,10210
Sullivan,TOTALS,President,G,Stein and Baraka,238
Sullivan,TOTALS,President,A.D.,De La Fuente and Steinberg,28
Sullivan,TOTALS,President,LIB,Johnson and weld,857
Sullivan,TOTALS,President,,Scatter,
Belknap,Belknap,President,R,Trump and Pence,19315
Belknap,Belknap,President,D,Clinton and Kaine,13517
Belknap,Belknap,President,G,Stein and Baraka,296
Belknap,Belknap,President,A.D.,De La Fuente and Steinberg,35
Belknap,Belknap,President,LIB,Johnson and weld,1395
Belknap,Belknap,President,,Scatter,
Belknap,Carroll,President,R,Trump and Pence,14635
Belknap,Carroll,President,D,Clinton and Kaine,12987
Belknap,Carroll,President,G,Stein and Baraka,275
Belknap,Carroll,President,A.D.,De La Fuente and Steinberg,20
Belknap,Carroll,President,LIB,Johnson and weld,1185
Belknap,Carroll,President,,Scatter,
Belknap,Cheshire,President,R,Trump and Pence,16876
Belknap,Cheshire,President,D,Clinton and Kaine,22064
Belknap,Cheshire,President,G,Stein and Baraka,484
Belknap,Cheshire,President,A.D.,De La Fuente and Steinberg,41
Belknap,Cheshire,President,LIB,Johnson and weld,1656
Belknap,Cheshire,President,,Scatter,
Belknap,Coos,President,R,Trump and Pence,7952
Belknap,Coos,President,D,Clinton and Kaine,6563
Belknap,Coos,President,G,Stein and Baraka,170
Belknap,Coos,President,A.D.,De La Fuente and Steinberg,23
Belknap,Coos,President,LIB,Johnson and weld,576
Belknap,Coos,President,,Scatter,
Belknap,Grafton,President,R,Trump and Pence,19010
Belknap,Grafton,President,D,Clinton and Kaine,28510
Belknap,Grafton,President,G,Stein and Baraka,578
Belknap,Grafton,President,A.D.,De La Fuente and Steinberg,50
Belknap,Grafton,President,LIB,Johnson and weld,1967
Belknap,Grafton,President,,Scatter,
Belknap,Hillsborough,President,R,Trump and Pence,100013
Belknap,Hillsborough,President,D,Clinton and Kaine,99589
Belknap,Hillsborough,President,G,Stein and Baraka,1752
Belknap,Hillsborough,President,A.D.,De La Fuente and Steinberg,222
Belknap,Hillsborough,President,LIB,Johnson and weld,9170
Belknap,Hillsborough,President,,Scatter,
Belknap,Merrimack,President,R,Trump and Pence,37674
Belknap,Merrimack,President,D,Clinton and Kaine,40198
Belknap,Merrimack,President,G,Stein and Baraka,753
Belknap,Merrimack,President,A.D.,De La Fuente and Steinberg,61
Belknap,Merrimack,President,LIB,Johnson and weld,3378
Belknap,Merrimack,President,,Scatter,
Belknap,Rockingham,President,R,Trump and Pence,90447
Belknap,Rockingham,President,D,Clinton and Kaine,79994
Belknap,Rockingham,President,G,Stein and Baraka,1256
