county,town,office,party,candidate,votes
Carroll,Albany,USS,D,Hassan,212
Carroll,Albany,USS,LIB,Chabot,6
Carroll,Albany,USS,IND,Day,11
Carroll,Albany,USS,,Scatter,
Carroll,Bartlett,USS,R,Ayotte,809
Carroll,Bartlett,USS,D,Hassan,1082
Carroll,Bartlett,USS,LIB,Chabot,19
Carroll,Bartlett,USS,IND,Day,24
Carroll,Bartlett,USS,,Scatter,
Carroll,Brookfield,USS,R,Ayotte,261
Carroll,Brookfield,USS,D,Hassan,173
Carroll,Brookfield,USS,LIB,Chabot,8
Carroll,Brookfield,USS,IND,Day,8
Carroll,Brookfield,USS,,Scatter,
Carroll,Chatham,USS,R,Ayotte,107
Carroll,Chatham,USS,D,Hassan,82
Carroll,Chatham,USS,LIB,Chabot,7
Carroll,Chatham,USS,IND,Day,9
Carroll,Chatham,USS,,Scatter,
Carroll,Conway,USS,R,Ayotte,2235
Carroll,Conway,USS,D,Hassan,2747
Carroll,Conway,USS,LIB,Chabot,80
Carroll,Conway,USS,IND,Day,135
Carroll,Conway,USS,,Scatter,
Carroll,Eaton,USS,R,Ayotte,130
Carroll,Eaton,USS,D,Hassan,155
Carroll,Eaton,USS,LIB,Chabot,1
Carroll,Eaton,USS,IND,Day,4
Carroll,Eaton,USS,,Scatter,
Carroll,Effingham,USS,R,Ayotte,430
Carroll,Effingham,USS,D,Hassan,352
Carroll,Effingham,USS,LIB,Chabot,16
Carroll,Effingham,USS,IND,Day,52
Carroll,Effingham,USS,,Scatter,
Carroll,Freedom,USS,R,Ayotte,484
Carroll,Freedom,USS,D,Hassan,438
Carroll,Freedom,USS,LIB,Chabot,9
Carroll,Freedom,USS,IND,Day,14
Carroll,Freedom,USS,,Scatter,
Carroll,Hale's Location,USS,R,Ayotte,94
Carroll,Hale's Location,USS,D,Hassan,28
Carroll,Hale's Location,USS,LIB,Chabot,0
Carroll,Hale's Location,USS,IND,Day,0
Carroll,Hale's Location,USS,,Scatter,
Carroll,Hart's Location,USS,R,Ayotte,17
Carroll,Hart's Location,USS,D,Hassan,21
Carroll,Hart's Location,USS,LIB,Chabot,0
Carroll,Hart's Location,USS,IND,Day,1
Carroll,Hart's Location,USS,,Scatter,
Carroll,Jackson,USS,R,Ayotte,257
Carroll,Jackson,USS,D,Hassan,418
Carroll,Jackson,USS,LIB,Chabot,5
Carroll,Jackson,USS,IND,Day,8
Carroll,Jackson,USS,,Scatter,1
Carroll,Madison,USS,R,Ayotte,689
Carroll,Madison,USS,D,Hassan,749
Carroll,Madison,USS,LIB,Chabot,19
Carroll,Madison,USS,IND,Day,22
Carroll,Madison,USS,,Scatter,
Carroll,Moultonborough,USS,R,Ayotte,1948
Carroll,Moultonborough,USS,D,Hassan,1181
Carroll,Moultonborough,USS,LIB,Chabot,35
Carroll,Moultonborough,USS,IND,Day,44
Carroll,Moultonborough,USS,,Scatter,3
Carroll,Ossipee,USS,R,Ayotte,1199
Carroll,Ossipee,USS,D,Hassan,891
Carroll,Ossipee,USS,LIB,Chabot,37
Carroll,Ossipee,USS,IND,Day,60
Carroll,Ossipee,USS,,Scatter,4
Carroll,Sandwich,USS,R,Ayotte,409
Carroll,Sandwich,USS,D,Hassan,591
Carroll,Sandwich,USS,LIB,Chabot,4
Carroll,Sandwich,USS,IND,Day,6
Carroll,Sandwich,USS,,Scatter,1
Carroll,Tamworth,USS,R,Ayotte,707
Carroll,Tamworth,USS,D,Hassan,805
Carroll,Tamworth,USS,LIB,Chabot,38
Carroll,Tamworth,USS,IND,Day,56
Carroll,Tamworth,USS,,Scatter,
Carroll,Tuftonboro,USS,R,Ayotte,958
Carroll,Tuftonboro,USS,D,Hassan,671
Carroll,Tuftonboro,USS,LIB,Chabot,14
Carroll,Tuftonboro,USS,IND,Day,24
Carroll,Tuftonboro,USS,,Scatter,1
Carroll,Wakefield,USS,R,Ayotte,1622
Carroll,Wakefield,USS,D,Hassan,973
Carroll,Wakefield,USS,LIB,Chabot,47
Carroll,Wakefield,USS,IND,Day,100
Carroll,Wakefield,USS,,Scatter,3
Carroll,Wolfeboro,USS,R,Ayotte,2308
Carroll,Wolfeboro,USS,D,Hassan,1862
Carroll,Wolfeboro,USS,LIB,Chabot,49
Carroll,Wolfeboro,USS,IND,Day,91
Carroll,Wolfeboro,USS,,Scatter,3
Carroll,TOTALS,USS,R,Ayotte,14838
Carroll,TOTALS,USS,D,Hassan,13431
Carroll,TOTALS,USS,LIB,Chabot,394
Carroll,TOTALS,USS,IND,Day,669
Carroll,TOTALS,USS,,Scatter,16
Cheshire,Alstead,USS,R,Ayotte,450
Cheshire,Alstead,USS,D,Hassan,562
Cheshire,Alstead,USS,LIB,Chabot,9
Cheshire,Alstead,USS,IND,Day,21
Cheshire,Alstead,USS,,Scatter,
Cheshire,Chesterfield,USS,R,Ayotte,932
Cheshire,Chesterfield,USS,D,Hassan,1188
Cheshire,Chesterfield,USS,LIB,Chabot,26
Cheshire,Chesterfield,USS,IND,Day,40
Cheshire,Chesterfield,USS,,Scatter,
Cheshire,Dublin,USS,R,Ayotte,417
Cheshire,Dublin,USS,D,Hassan,593
Cheshire,Dublin,USS,LIB,Chabot,15
Cheshire,Dublin,USS,IND,Day,20
Cheshire,Dublin,USS,,Scatter,1
Cheshire,Fitzwilliam,USS,R,Ayotte,599
Cheshire,Fitzwilliam,USS,D,Hassan,593
Cheshire,Fitzwilliam,USS,LIB,Chabot,29
Cheshire,Fitzwilliam,USS,IND,Day,41
Cheshire,Fitzwilliam,USS,,Scatter,3
Cheshire,Gilsum,USS,R,Ayotte,199
Cheshire,Gilsum,USS,D,Hassan,225
Cheshire,Gilsum,USS,LIB,Chabot,8
Cheshire,Gilsum,USS,IND,Day,12
Cheshire,Gilsum,USS,,Scatter,
Cheshire,Harrisville,USS,R,Ayotte,213
Cheshire,Harrisville,USS,D,Hassan,454
Cheshire,Harrisville,USS,LIB,Chabot,10
Cheshire,Harrisville,USS,IND,Day,17
Cheshire,Harrisville,USS,,Scatter,
Cheshire,Hinsdale,USS,R,Ayotte,670
Cheshire,Hinsdale,USS,D,Hassan,974
Cheshire,Hinsdale,USS,LIB,Chabot,41
Cheshire,Hinsdale,USS,IND,Day,57
Cheshire,Hinsdale,USS,,Scatter,1
Cheshire,Jaffrey,USS,R,Ayotte,1313
Cheshire,Jaffrey,USS,D,Hassan,1363
Cheshire,Jaffrey,USS,LIB,Chabot,55
Cheshire,Jaffrey,USS,IND,Day,97
Cheshire,Jaffrey,USS,,Scatter,
Cheshire,Keene Ward 1,USS,R,Ayotte,607
Cheshire,Keene Ward 1,USS,D,Hassan,1506
Cheshire,Keene Ward 1,USS,LIB,Chabot,36
Cheshire,Keene Ward 1,USS,IND,Day,66
Cheshire,Keene Ward 1,USS,,Scatter,5
Cheshire,Keene Ward 2,USS,R,Ayotte,660
Cheshire,Keene Ward 2,USS,D,Hassan,1700
Cheshire,Keene Ward 2,USS,LIB,Chabot,51
Cheshire,Keene Ward 2,USS,IND,Day,64
Cheshire,Keene Ward 2,USS,,Scatter,1
Cheshire,Keene Ward 3,USS,R,Ayotte,751
Cheshire,Keene Ward 3,USS,D,Hassan,1460
Cheshire,Keene Ward 3,USS,LIB,Chabot,53
Cheshire,Keene Ward 3,USS,IND,Day,64
Cheshire,Keene Ward 3,USS,,Scatter,
Cheshire,Keene Ward 4,USS,R,Ayotte,803
Cheshire,Keene Ward 4,USS,D,Hassan,1618
Cheshire,Keene Ward 4,USS,LIB,Chabot,44
Cheshire,Keene Ward 4,USS,IND,Day,56
Cheshire,Keene Ward 4,USS,,Scatter,4
Cheshire,Keene Ward 5,USS,R,Ayotte,1073
Cheshire,Keene Ward 5,USS,D,Hassan,1816
Cheshire,Keene Ward 5,USS,LIB,Chabot,42
Cheshire,Keene Ward 5,USS,IND,Day,38
Cheshire,Keene Ward 5,USS,,Scatter,
Cheshire,Marlborough,USS,R,Ayotte,407
Cheshire,Marlborough,USS,D,Hassan,732
Cheshire,Marlborough,USS,LIB,Chabot,14
Cheshire,Marlborough,USS,IND,Day,22
Cheshire,Marlborough,USS,,Scatter,
Cheshire,Marlow,USS,R,Ayotte,203
Cheshire,Marlow,USS,D,Hassan,232
Cheshire,Marlow,USS,LIB,Chabot,7
Cheshire,Marlow,USS,IND,Day,5
Cheshire,Marlow,USS,,Scatter,
Cheshire,Nelson,USS,R,Ayotte,156
Cheshire,Nelson,USS,D,Hassan,270
Cheshire,Nelson,USS,LIB,Chabot,5
Cheshire,Nelson,USS,IND,Day,5
Cheshire,Nelson,USS,,Scatter,
Cheshire,Richmond,USS,R,Ayotte,341
Cheshire,Richmond,USS,D,Hassan,279
Cheshire,Richmond,USS,LIB,Chabot,27
Cheshire,Richmond,USS,IND,Day,16
Cheshire,Richmond,USS,,Scatter,4
Cheshire,Rindge,USS,R,Ayotte,1954
Cheshire,Rindge,USS,D,Hassan,1294
Cheshire,Rindge,USS,LIB,Chabot,70
Cheshire,Rindge,USS,IND,Day,111
Cheshire,Rindge,USS,,Scatter,
Cheshire,Roxbury,USS,R,Ayotte,55
Cheshire,Roxbury,USS,D,Hassan,75
Cheshire,Roxbury,USS,LIB,Chabot,2
Cheshire,Roxbury,USS,IND,Day,4
Cheshire,Roxbury,USS,,Scatter,
Cheshire,Stoddard,USS,R,Ayotte,374
Cheshire,Stoddard,USS,D,Hassan,359
Cheshire,Stoddard,USS,LIB,Chabot,11
Cheshire,Stoddard,USS,IND,Day,21
Cheshire,Stoddard,USS,,Scatter,
Cheshire,Sullivan,USS,R,Ayotte,180
Cheshire,Sullivan,USS,D,Hassan,210
Cheshire,Sullivan,USS,LIB,Chabot,9
Cheshire,Sullivan,USS,IND,Day,5
Cheshire,Sullivan,USS,,Scatter,
Cheshire,Surry,USS,R,Ayotte,240
Cheshire,Surry,USS,D,Hassan,258
Cheshire,Surry,USS,LIB,Chabot,2
Cheshire,Surry,USS,IND,Day,5
Cheshire,Surry,USS,,Scatter,
Cheshire,Swanzey,USS,R,Ayotte,1740
Cheshire,Swanzey,USS,D,Hassan,1900
Cheshire,Swanzey,USS,LIB,Chabot,80
Cheshire,Swanzey,USS,IND,Day,119
Cheshire,Swanzey,USS,,Scatter,1
Cheshire,Troy,USS,R,Ayotte,453
Cheshire,Troy,USS,D,Hassan,485
Cheshire,Troy,USS,LIB,Chabot,23
Cheshire,Troy,USS,IND,Day,36
Cheshire,Troy,USS,,Scatter,
Cheshire,Walpole,USS,R,Ayotte,800
Cheshire,Walpole,USS,D,Hassan,1223
Cheshire,Walpole,USS,LIB,Chabot,46
Cheshire,Walpole,USS,IND,Day,49
Cheshire,Walpole,USS,,Scatter,
Cheshire,Westmoreland,USS,R,Ayotte,428
Cheshire,Westmoreland,USS,D,Hassan,548
Cheshire,Westmoreland,USS,LIB,Chabot,17
Cheshire,Westmoreland,USS,IND,Day,25
Cheshire,Westmoreland,USS,,Scatter,
Cheshire,Winchester,USS,R,Ayotte,723
Cheshire,Winchester,USS,D,Hassan,892
Cheshire,Winchester,USS,LIB,Chabot,59
Cheshire,Winchester,USS,IND,Day,95
Cheshire,Winchester,USS,,Scatter,
Cheshire,TOTALS,USS,R,Ayotte,16741
Cheshire,TOTALS,USS,D,Hassan,22809
Cheshire,TOTALS,USS,LIB,Chabot,791
Cheshire,TOTALS,USS,IND,Day,1111
Cheshire,TOTALS,USS,,Scatter,20
Cheshire,corrections received from clerk,USS,R,Ayotte,
Cheshire,corrections received from clerk,USS,D,Hassan,
Cheshire,corrections received from clerk,USS,LIB,Chabot,
Cheshire,corrections received from clerk,USS,IND,Day,
Cheshire,corrections received from clerk,USS,,Scatter,
Coos,At. & Gil. Academy Grant,USS,R,Ayotte,0
Coos,At. & Gil. Academy Grant,USS,D,Hassan,0
Coos,At. & Gil. Academy Grant,USS,LIB,Chabot,
Coos,At. & Gil. Academy Grant,USS,IND,Day,
Coos,At. & Gil. Academy Grant,USS,,Scatter,
Coos,Bean's Grant,USS,R,Ayotte,0
Coos,Bean's Grant,USS,D,Hassan,0
Coos,Bean's Grant,USS,LIB,Chabot,
Coos,Bean's Grant,USS,IND,Day,
Coos,Bean's Grant,USS,,Scatter,
Coos,Bean's Purchase,USS,R,Ayotte,0
Coos,Bean's Purchase,USS,D,Hassan,0
Coos,Bean's Purchase,USS,LIB,Chabot,
Coos,Bean's Purchase,USS,IND,Day,
Coos,Bean's Purchase,USS,,Scatter,
Coos,Berlin,USS,R,Ayotte,1639
Coos,Berlin,USS,D,Hassan,2167
Coos,Berlin,USS,LIB,Chabot,78
Coos,Berlin,USS,IND,Day,88
Coos,Berlin,USS,,Scatter,1
Coos,Cambridge,USS,R,Ayotte,1
Coos,Cambridge,USS,D,Hassan,1
Coos,Cambridge,USS,LIB,Chabot,0
Coos,Cambridge,USS,IND,Day,0
Coos,Cambridge,USS,,Scatter,
Coos,Carroll,USS,R,Ayotte,240
Coos,Carroll,USS,D,Hassan,227
Coos,Carroll,USS,LIB,Chabot,8
Coos,Carroll,USS,IND,Day,6
Coos,Carroll,USS,,Scatter,
Coos,Chandler's Purchase,USS,R,Ayotte,0
Coos,Chandler's Purchase,USS,D,Hassan,0
Coos,Chandler's Purchase,USS,LIB,Chabot,
Coos,Chandler's Purchase,USS,IND,Day,
Coos,Chandler's Purchase,USS,,Scatter,
Coos,Clarksville,USS,R,Ayotte,85
Coos,Clarksville,USS,D,Hassan,78
Coos,Clarksville,USS,LIB,Chabot,4
Coos,Clarksville,USS,IND,Day,4
Coos,Clarksville,USS,,Scatter,
Coos,Colebrook,USS,R,Ayotte,569
Coos,Colebrook,USS,D,Hassan,415
Coos,Colebrook,USS,LIB,Chabot,20
Coos,Colebrook,USS,IND,Day,26
Coos,Colebrook,USS,,Scatter,1
Coos,Columbia,USS,R,Ayotte,213
Coos,Columbia,USS,D,Hassan,124
Coos,Columbia,USS,LIB,Chabot,3
Coos,Columbia,USS,IND,Day,6
Coos,Columbia,USS,,Scatter,
Coos,Crawford's Purchase,USS,R,Ayotte,0
Coos,Crawford's Purchase,USS,D,Hassan,0
Coos,Crawford's Purchase,USS,LIB,Chabot,
Coos,Crawford's Purchase,USS,IND,Day,
Coos,Crawford's Purchase,USS,,Scatter,
Coos,Cutt's Grant,USS,R,Ayotte,0
Coos,Cutt's Grant,USS,D,Hassan,0
Coos,Cutt's Grant,USS,LIB,Chabot,
Coos,Cutt's Grant,USS,IND,Day,
Coos,Cutt's Grant,USS,,Scatter,
Coos,Dalton,USS,R,Ayotte,274
Coos,Dalton,USS,D,Hassan,209
Coos,Dalton,USS,LIB,Chabot,7
Coos,Dalton,USS,IND,Day,15
Coos,Dalton,USS,,Scatter,1
Coos,Dix's Grant,USS,R,Ayotte,0
Coos,Dix's Grant,USS,D,Hassan,0
Coos,Dix's Grant,USS,LIB,Chabot,
Coos,Dix's Grant,USS,IND,Day,
Coos,Dix's Grant,USS,,Scatter,
Coos,Dixville,USS,R,Ayotte,4
Coos,Dixville,USS,D,Hassan,4
Coos,Dixville,USS,LIB,Chabot,0
Coos,Dixville,USS,IND,Day,0
Coos,Dixville,USS,,Scatter,
Coos,Dummer,USS,R,Ayotte,100
Coos,Dummer,USS,D,Hassan,71
Coos,Dummer,USS,LIB,Chabot,1
Coos,Dummer,USS,IND,Day,3
Coos,Dummer,USS,,Scatter,
Coos,Errol,USS,R,Ayotte,116
Coos,Errol,USS,D,Hassan,72
Coos,Errol,USS,LIB,Chabot,2
Coos,Errol,USS,IND,Day,2
Coos,Errol,USS,,Scatter,
Coos,Erving's Location,USS,R,Ayotte,0
Coos,Erving's Location,USS,D,Hassan,0
Coos,Erving's Location,USS,LIB,Chabot,
Coos,Erving's Location,USS,IND,Day,
Coos,Erving's Location,USS,,Scatter,
Coos,Gorham,USS,R,Ayotte,663
Coos,Gorham,USS,D,Hassan,828
Coos,Gorham,USS,LIB,Chabot,15
Coos,Gorham,USS,IND,Day,25
Coos,Gorham,USS,,Scatter,
Coos,Green's Grant,USS,R,Ayotte,0
Coos,Green's Grant,USS,D,Hassan,1
Coos,Green's Grant,USS,LIB,Chabot,
Coos,Green's Grant,USS,IND,Day,
Coos,Green's Grant,USS,,Scatter,
Coos,Hadley's Purchase,USS,R,Ayotte,0
Coos,Hadley's Purchase,USS,D,Hassan,0
Coos,Hadley's Purchase,USS,LIB,Chabot,
Coos,Hadley's Purchase,USS,IND,Day,
Coos,Hadley's Purchase,USS,,Scatter,
Coos,Jefferson,USS,R,Ayotte,349
Coos,Jefferson,USS,D,Hassan,243
Coos,Jefferson,USS,LIB,Chabot,5
Coos,Jefferson,USS,IND,Day,11
Coos,Jefferson,USS,,Scatter,9
Coos,Kilkenny,USS,R,Ayotte,0
Coos,Kilkenny,USS,D,Hassan,0
Coos,Kilkenny,USS,LIB,Chabot,
Coos,Kilkenny,USS,IND,Day,
Coos,Kilkenny,USS,,Scatter,
Coos,Lancaster,USS,R,Ayotte,866
Coos,Lancaster,USS,D,Hassan,689
Coos,Lancaster,USS,LIB,Chabot,18
Coos,Lancaster,USS,IND,Day,45
Coos,Lancaster,USS,,Scatter,4
Coos,Low & Burbank's Grant,USS,R,Ayotte,0
Coos,Low & Burbank's Grant,USS,D,Hassan,0
Coos,Low & Burbank's Grant,USS,LIB,Chabot,
Coos,Low & Burbank's Grant,USS,IND,Day,
Coos,Low & Burbank's Grant,USS,,Scatter,
Coos,Martin's Location,USS,R,Ayotte,0
Coos,Martin's Location,USS,D,Hassan,0
Coos,Martin's Location,USS,LIB,Chabot,
Coos,Martin's Location,USS,IND,Day,
Coos,Martin's Location,USS,,Scatter,
Coos,Milan,USS,R,Ayotte,374
Coos,Milan,USS,D,Hassan,353
Coos,Milan,USS,LIB,Chabot,11
Coos,Milan,USS,IND,Day,15
Coos,Milan,USS,,Scatter,1
Coos,Millsfield,USS,R,Ayotte,16
Coos,Millsfield,USS,D,Hassan,3
Coos,Millsfield,USS,LIB,Chabot,0
Coos,Millsfield,USS,IND,Day,2
Coos,Millsfield,USS,,Scatter,
Coos,Northumberland,USS,R,Ayotte,459
Coos,Northumberland,USS,D,Hassan,482
Coos,Northumberland,USS,LIB,Chabot,17
Coos,Northumberland,USS,IND,Day,32
Coos,Northumberland,USS,,Scatter,
Coos,Odell,USS,R,Ayotte,0
Coos,Odell,USS,D,Hassan,0
Coos,Odell,USS,LIB,Chabot,
Coos,Odell,USS,IND,Day,
Coos,Odell,USS,,Scatter,
Coos,Pinkham's Grant,USS,R,Ayotte,1
Coos,Pinkham's Grant,USS,D,Hassan,3
Coos,Pinkham's Grant,USS,LIB,Chabot,
Coos,Pinkham's Grant,USS,IND,Day,
Coos,Pinkham's Grant,USS,,Scatter,
Coos,Pittsburg,USS,R,Ayotte,322
Coos,Pittsburg,USS,D,Hassan,144
Coos,Pittsburg,USS,LIB,Chabot,1
Coos,Pittsburg,USS,IND,Day,8
Coos,Pittsburg,USS,,Scatter,
Coos,Randolph,USS,R,Ayotte,90
Coos,Randolph,USS,D,Hassan,165
Coos,Randolph,USS,LIB,Chabot,1
Coos,Randolph,USS,IND,Day,3
Coos,Randolph,USS,,Scatter,
Coos,Sargent's Purchase,USS,R,Ayotte,0
Coos,Sargent's Purchase,USS,D,Hassan,0
Coos,Sargent's Purchase,USS,LIB,Chabot,
Coos,Sargent's Purchase,USS,IND,Day,
Coos,Sargent's Purchase,USS,,Scatter,
Coos,Second College Grant,USS,R,Ayotte,0
Coos,Second College Grant,USS,D,Hassan,0
Coos,Second College Grant,USS,LIB,Chabot,
Coos,Second College Grant,USS,IND,Day,
Coos,Second College Grant,USS,,Scatter,
Coos,Shelburne,USS,R,Ayotte,126
Coos,Shelburne,USS,D,Hassan,122
Coos,Shelburne,USS,LIB,Chabot,3
Coos,Shelburne,USS,IND,Day,8
Coos,Shelburne,USS,,Scatter,
Coos,Stark,USS,R,Ayotte,160
Coos,Stark,USS,D,Hassan,121
Coos,Stark,USS,LIB,Chabot,6
Coos,Stark,USS,IND,Day,8
Coos,Stark,USS,,Scatter,1
Coos,Stewartstown,USS,R,Ayotte,212
Coos,Stewartstown,USS,D,Hassan,124
Coos,Stewartstown,USS,LIB,Chabot,4
Coos,Stewartstown,USS,IND,Day,7
Coos,Stewartstown,USS,,Scatter,
Coos,Stratford,USS,R,Ayotte,98
Coos,Stratford,USS,D,Hassan,150
Coos,Stratford,USS,LIB,Chabot,5
Coos,Stratford,USS,IND,Day,18
Coos,Stratford,USS,,Scatter,
Coos,Success,USS,R,Ayotte,0
Coos,Success,USS,D,Hassan,0
Coos,Success,USS,LIB,Chabot,
Coos,Success,USS,IND,Day,
Coos,Success,USS,,Scatter,
Coos,Thompson & Meserve's Pur.,USS,R,Ayotte,0
Coos,Thompson & Meserve's Pur.,USS,D,Hassan,0
Coos,Thompson & Meserve's Pur.,USS,LIB,Chabot,
Coos,Thompson & Meserve's Pur.,USS,IND,Day,
Coos,Thompson & Meserve's Pur.,USS,,Scatter,
Coos,Wentworth's Location,USS,R,Ayotte,5
Coos,Wentworth's Location,USS,D,Hassan,13
Coos,Wentworth's Location,USS,LIB,Chabot,0
Coos,Wentworth's Location,USS,IND,Day,0
Coos,Wentworth's Location,USS,,Scatter,
Coos,Whitefield,USS,R,Ayotte,557
Coos,Whitefield,USS,D,Hassan,531
Coos,Whitefield,USS,LIB,Chabot,22
Coos,Whitefield,USS,IND,Day,33
Coos,Whitefield,USS,,Scatter,
Coos,TOTALS,USS,R,Ayotte,7539
Coos,TOTALS,USS,D,Hassan,7340
Coos,TOTALS,USS,LIB,Chabot,231
Coos,TOTALS,USS,IND,Day,365
Coos,TOTALS,USS,,Scatter,18
Grafton,Alexandria,USS,R,Ayotte,523
Grafton,Alexandria,USS,D,Hassan,379
Grafton,Alexandria,USS,LIB,Chabot,24
Grafton,Alexandria,USS,IND,Day,26
Grafton,Alexandria,USS,,Scatter,
Grafton,Ashland,USS,R,Ayotte,531
Grafton,Ashland,USS,D,Hassan,536
Grafton,Ashland,USS,LIB,Chabot,17
Grafton,Ashland,USS,IND,Day,26
Grafton,Ashland,USS,,Scatter,1
Grafton,Bath,USS,R,Ayotte,314
Grafton,Bath,USS,D,Hassan,213
Grafton,Bath,USS,LIB,Chabot,9
Grafton,Bath,USS,IND,Day,13
Grafton,Bath,USS,,Scatter,
Grafton,Benton,USS,R,Ayotte,105
Grafton,Benton,USS,D,Hassan,79
Grafton,Benton,USS,LIB,Chabot,2
Grafton,Benton,USS,IND,Day,4
Grafton,Benton,USS,,Scatter,
Grafton,Bethlehem,USS,R,Ayotte,616
Grafton,Bethlehem,USS,D,Hassan,754
Grafton,Bethlehem,USS,LIB,Chabot,32
Grafton,Bethlehem,USS,IND,Day,44
Grafton,Bethlehem,USS,,Scatter,3
Grafton,Bridgewater,USS,R,Ayotte,415
Grafton,Bridgewater,USS,D,Hassan,275
Grafton,Bridgewater,USS,LIB,Chabot,6
Grafton,Bridgewater,USS,IND,Day,12
Grafton,Bridgewater,USS,,Scatter,
Grafton,Bristol,USS,R,Ayotte,871
Grafton,Bristol,USS,D,Hassan,701
Grafton,Bristol,USS,LIB,Chabot,34
Grafton,Bristol,USS,IND,Day,55
Grafton,Bristol,USS,,Scatter,5
Grafton,Campton,USS,R,Ayotte,893
Grafton,Campton,USS,D,Hassan,931
Grafton,Campton,USS,LIB,Chabot,44
Grafton,Campton,USS,IND,Day,48
Grafton,Campton,USS,,Scatter,4
Grafton,Canaan,USS,R,Ayotte,836
Grafton,Canaan,USS,D,Hassan,995
Grafton,Canaan,USS,LIB,Chabot,29
Grafton,Canaan,USS,IND,Day,55
Grafton,Canaan,USS,,Scatter,1
Grafton,Dorchester,USS,R,Ayotte,121
Grafton,Dorchester,USS,D,Hassan,72
Grafton,Dorchester,USS,LIB,Chabot,11
Grafton,Dorchester,USS,IND,Day,8
Grafton,Dorchester,USS,,Scatter,
Grafton,Easton,USS,R,Ayotte,74
Grafton,Easton,USS,D,Hassan,115
Grafton,Easton,USS,LIB,Chabot,3
Grafton,Easton,USS,IND,Day,4
Grafton,Easton,USS,,Scatter,2
Grafton,Ellsworth,USS,R,Ayotte,22
Grafton,Ellsworth,USS,D,Hassan,30
Grafton,Ellsworth,USS,LIB,Chabot,2
Grafton,Ellsworth,USS,IND,Day,1
Grafton,Ellsworth,USS,,Scatter,
Grafton,Enfield,USS,R,Ayotte,1005
Grafton,Enfield,USS,D,Hassan,1457
Grafton,Enfield,USS,LIB,Chabot,47
Grafton,Enfield,USS,IND,Day,59
Grafton,Enfield,USS,,Scatter,1
Grafton,Franconia,USS,R,Ayotte,278
Grafton,Franconia,USS,D,Hassan,447
Grafton,Franconia,USS,LIB,Chabot,5
Grafton,Franconia,USS,IND,Day,6
Grafton,Franconia,USS,,Scatter,
Grafton,Grafton,USS,R,Ayotte,367
Grafton,Grafton,USS,D,Hassan,286
Grafton,Grafton,USS,LIB,Chabot,27
Grafton,Grafton,USS,IND,Day,32
Grafton,Grafton,USS,,Scatter,1
Grafton,Groton,USS,R,Ayotte,186
Grafton,Groton,USS,D,Hassan,119
Grafton,Groton,USS,LIB,Chabot,5
Grafton,Groton,USS,IND,Day,18
Grafton,Groton,USS,,Scatter,
Grafton,Hanover,USS,R,Ayotte,1646
Grafton,Hanover,USS,D,Hassan,5992
Grafton,Hanover,USS,LIB,Chabot,72
Grafton,Hanover,USS,IND,Day,51
Grafton,Hanover,USS,,Scatter,
Grafton,Haverhill,USS,R,Ayotte,1238
Grafton,Haverhill,USS,D,Hassan,774
Grafton,Haverhill,USS,LIB,Chabot,51
Grafton,Haverhill,USS,IND,Day,76
Grafton,Haverhill,USS,,Scatter,1
Grafton,Hebron,USS,R,Ayotte,283
Grafton,Hebron,USS,D,Hassan,153
Grafton,Hebron,USS,LIB,Chabot,1
Grafton,Hebron,USS,IND,Day,4
Grafton,Hebron,USS,,Scatter,
Grafton,Holderness,USS,R,Ayotte,592
Grafton,Holderness,USS,D,Hassan,691
Grafton,Holderness,USS,LIB,Chabot,13
Grafton,Holderness,USS,IND,Day,19
Grafton,Holderness,USS,,Scatter,
Grafton,Landaff,USS,R,Ayotte,146
Grafton,Landaff,USS,D,Hassan,62
Grafton,Landaff,USS,LIB,Chabot,1
Grafton,Landaff,USS,IND,Day,9
Grafton,Landaff,USS,,Scatter,
Grafton,Lebanon Ward 1,USS,R,Ayotte,748
Grafton,Lebanon Ward 1,USS,D,Hassan,1611
Grafton,Lebanon Ward 1,USS,LIB,Chabot,28
Grafton,Lebanon Ward 1,USS,IND,Day,37
Grafton,Lebanon Ward 1,USS,,Scatter,
Grafton,Lebanon Ward 2,USS,R,Ayotte,692
Grafton,Lebanon Ward 2,USS,D,Hassan,1525
Grafton,Lebanon Ward 2,USS,LIB,Chabot,41
Grafton,Lebanon Ward 2,USS,IND,Day,55
Grafton,Lebanon Ward 2,USS,,Scatter,
Grafton,Lebanon Ward 3,USS,R,Ayotte,736
Grafton,Lebanon Ward 3,USS,D,Hassan,1665
Grafton,Lebanon Ward 3,USS,LIB,Chabot,36
Grafton,Lebanon Ward 3,USS,IND,Day,52
Grafton,Lebanon Ward 3,USS,,Scatter,1
Grafton,Lincoln,USS,R,Ayotte,403
Grafton,Lincoln,USS,D,Hassan,408
Grafton,Lincoln,USS,LIB,Chabot,17
Grafton,Lincoln,USS,IND,Day,17
Grafton,Lincoln,USS,,Scatter,
Grafton,Lisbon,USS,R,Ayotte,383
Grafton,Lisbon,USS,D,Hassan,290
Grafton,Lisbon,USS,LIB,Chabot,25
Grafton,Lisbon,USS,IND,Day,19
Grafton,Lisbon,USS,,Scatter,1
Grafton,Littleton,USS,R,Ayotte,1541
Grafton,Littleton,USS,D,Hassan,1250
Grafton,Littleton,USS,LIB,Chabot,41
Grafton,Littleton,USS,IND,Day,82
Grafton,Littleton,USS,,Scatter,
